DATAFLOW,LAST UPDATE,freq,nutrient,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL1,2016,189212,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL11,2005,87199,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL11,2006,76996,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL11,2007,86982,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL11,2008,85798,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL11,2009,75958,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL11,2010,70890,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL11,2011,75414,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL11,2012,73538,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL11,2013,85895,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL11,2014,73571,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL11,2015,67999,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL11,2016,72377,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL12,2005,79446,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL12,2006,113993,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL12,2007,127730,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL12,2008,133147,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL12,2009,118578,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL12,2010,113374,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL12,2011,115411,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL12,2012,118111,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL12,2013,119410,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL12,2014,132723,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL12,2015,94340,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL12,2016,116835,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2005,53000,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2006,49654,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2007,50922,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2008,51130,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2009,46881,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2010,45194,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2011,49840,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2012,48120,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2013,53883,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2014,50509,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2015,45386,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2016,46069,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2017,52173,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2018,48618,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2019,46943,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL2,2020,46500,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2005,30829,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2006,26248,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2007,24413,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2008,23293,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2009,20528,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2010,20290,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2011,20692,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2012,20796,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2013,25949,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2014,23535,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2015,23094,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2016,21456,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2017,26651,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2018,22924,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2019,23351,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL21,2020,21400,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2005,22171,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2006,23406,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2007,26509,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2008,27837,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2009,26353,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2010,24904,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2011,29148,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2012,27324,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2013,27934,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2014,26974,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2015,22292,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2016,24613,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2017,25522,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2018,25694,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2019,23592,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL22,2020,25100,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL3,2005,178947,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL3,2006,188700,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL3,2007,199804,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL3,2008,207086,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL3,2009,191718,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL3,2010,192772,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL3,2011,181824,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL3,2012,203274,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL3,2013,227964,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL3,2014,222797,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL3,2015,201195,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL3,2016,193803,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL31,2005,80539,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL31,2006,83361,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL31,2007,90297,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL31,2008,96820,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL31,2009,85442,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL31,2010,80605,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL31,2011,84894,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL31,2012,94840,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL31,2013,101296,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL31,2014,101623,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL31,2015,96611,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL31,2016,94074,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL32,2005,21121,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL32,2006,24475,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL32,2007,25681,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL32,2008,26265,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL32,2009,22443,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL32,2010,21903,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL32,2011,21439,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL32,2012,19619,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL32,2013,24331,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL32,2014,24828,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL32,2015,20132,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL32,2016,20399,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL33,2005,24795,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL33,2006,28817,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL33,2007,31585,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL33,2008,32078,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL33,2009,25503,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL33,2010,25526,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL33,2011,24648,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL33,2012,28281,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL33,2013,33191,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL33,2014,28153,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL33,2015,30275,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL33,2016,23945,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL34,2005,52492,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL34,2006,52047,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL34,2007,52241,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL34,2008,51923,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL34,2009,58330,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL34,2010,64738,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL34,2011,50843,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL34,2012,60534,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL34,2013,69145,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL34,2014,68193,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL34,2015,54177,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL34,2016,55384,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2005,213939,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2006,235988,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2007,254547,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2008,273581,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2009,267824,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2010,251563,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2011,268951,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2012,273158,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2013,270286,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2014,245526,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2015,229137,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2016,239714,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2017,245672,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2018,253079,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2019,220170,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL4,2020,226900,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2005,117263,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2006,141341,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2007,156458,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2008,163284,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2009,158531,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2010,156230,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2011,168417,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2012,166769,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2013,164298,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2014,162207,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2015,150250,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2016,148091,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2017,157621,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2018,172114,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2019,134151,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL41,2020,145000,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2005,66052,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2006,64817,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2007,67073,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2008,73389,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2009,73685,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2010,68879,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2011,68333,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2012,76299,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2013,69012,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2014,58644,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2015,54747,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2016,66201,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2017,64547,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2018,54408,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2019,63770,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL42,2020,59800,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2005,30624,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2006,29830,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2007,31016,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2008,36908,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2009,35608,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2010,26454,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2011,32201,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2012,30090,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2013,36976,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2014,24675,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2015,24140,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2016,25421,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2017,23504,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2018,26558,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2019,22249,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL43,2020,22100,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2005,90834,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2006,104927,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2007,109709,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2008,147725,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2009,144145,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2010,129899,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2011,155499,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2012,141812,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2013,147106,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2014,140223,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2015,137473,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2016,141833,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2017,148076,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2018,146821,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2019,128804,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL5,2020,133400,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2005,49100,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2006,55367,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2007,67897,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2008,89969,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2009,85502,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2010,78153,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2011,86302,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2012,84251,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2013,87637,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2014,88726,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2015,81322,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2016,83124,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2017,93044,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2018,88262,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2019,76013,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL51,2020,78800,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2005,41734,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2006,49560,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2007,41812,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2008,57756,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2009,58643,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2010,51746,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2011,69197,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2012,57561,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2013,59468,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2014,51497,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2015,56151,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2016,58709,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2017,55032,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2018,58559,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2019,52791,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL52,2020,54600,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2005,191929,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2006,226206,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2007,226496,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2008,243806,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2009,250337,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2010,223739,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2011,244125,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2012,236663,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2013,274604,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2014,167945,r
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2015,228066,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2016,232374,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2017,254967,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2018,257547,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2019,215598,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL6,2020,233200,p
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL61,2005,88986,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL61,2006,102279,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL61,2007,98708,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL61,2008,116525,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL61,2009,113329,
ESTAT:AEI_FM_USEFERT(1.0),09/03/22 23:00:00,A,N,T,PL61,2010,97925,
